0,1
0.0,-17.048288345336914
0.426734693877551,-17.19085121154785
0.853469387755102,-24.889310836791992
1.280204081632653,-37.72008514404297
1.706938775510204,-59.9600830078125
2.1336734693877553,-78.8498306274414
2.560408163265306,-104.15496063232422
2.987142857142857,-122.75958251953124
3.413877551020408,-148.63497924804688
3.8406122448979594,-173.15599060058594
4.2673469387755105,-195.46728515625
4.694081632653061,-215.28372192382807
5.120816326530612,-238.3790740966797
5.5475510204081635,-256.84112548828125
5.974285714285714,-267.2483215332031
6.401020408163266,-271.0262756347656
6.827755102040816,-268.1749572753906
7.254489795918367,-253.7760009765625
7.681224489795919,-234.8862762451172
8.107959183673469,-206.01702880859372
8.534693877551021,-182.63650512695312
8.961428571428572,-153.90985107421875
9.388163265306122,-132.4539337158203
9.814897959183673,-111.3544464111328
10.241632653061224,-92.82111358642578
10.668367346938776,-87.11854553222656
11.095102040816327,-89.04318237304688
11.521836734693876,-100.37702178955078
11.948571428571428,-121.19137573242188
12.375306122448979,-142.21957397460938
12.802040816326532,-169.66317749023438
13.228775510204082,-192.75857543945312
13.655510204081631,-221.98422241210935
14.082244897959184,-244.5093231201172
14.508979591836734,-264.25445556640625
14.935714285714287,-276.80010986328125
15.362448979591838,-291.3416748046875
15.789183673469386,-306.59600830078125
16.215918367346937,-323.4898681640625
16.64265306122449,-331.4734802246094
17.069387755102042,-334.6811828613281
17.496122448979595,-332.5426940917969
17.922857142857143,-317.50213623046875
18.349591836734692,-287.7775573730469
18.776326530612245,-256.7698669433594
19.203061224489797,-222.05551147460935
19.629795918367346,-189.4796142578125
20.0565306122449,-163.60421752929688
20.483265306122448,-147.20933532714844
20.91,-137.8713836669922
21.336734693877553,-139.86727905273438
21.7634693877551,-152.48419189453125
22.190204081632654,-167.45343017578125
22.616938775510206,-188.9806365966797
23.043673469387752,-203.52215576171875
23.470408163265304,-221.2713928222656
23.897142857142857,-239.7334442138672
24.323877551020406,-259.12213134765625
24.750612244897958,-277.2991027832031
25.17734693877551,-294.7631530761719
25.604081632653063,-313.7242126464844
26.030816326530612,-329.7626647949219
26.457551020408165,-345.9437561035156
26.884285714285717,-357.70526123046875
27.311020408163262,-366.0452880859375
27.737755102040815,-372.4606628417969
28.164489795918367,-373.7437438964844
28.591224489795916,-373.8862915039063
29.01795918367347,-371.6052551269531
29.44469387755102,-347.9396057128906
29.871428571428574,-327.4816589355469
30.298163265306123,-296.1175537109375
30.724897959183675,-271.3114013671875
31.151632653061228,-245.64984130859372
31.578367346938773,-221.2713928222656
32.005102040816325,-209.3672790527344
32.431836734693874,-207.87034606933597
32.85857142857143,-210.365234375
33.28530612244898,-217.778564453125
33.71204081632653,-232.03497314453125
34.138775510204084,-251.70883178710935
34.56551020408163,-268.10369873046875
34.99224489795919,-283.21551513671875
35.41897959183674,-300.1806335449219
35.84571428571429,-317.3595886230469
36.272448979591836,-330.1191101074219
36.699183673469385,-344.7319030761719
37.12591836734694,-367.7560424804688
37.55265306122449,-381.0857849121094
37.97938775510204,-385.5765380859375
38.406122448979595,-390.9939575195313
38.832857142857144,-387.1447143554688
39.25959183673469,-379.4462585449219
39.68632653061225,-352.57293701171875
40.1130612244898,-324.27398681640625
40.539795918367346,-294.9770202636719
40.966530612244895,-274.87548828125
41.39326530612245,-274.23394775390625
