wave-length (nm),A
499.67,0.1603
500.03,0.1483
500.39,0.1434
500.75,0.1422
501.11,0.1546
501.47,0.1472
501.83,0.156
502.189,0.1433
502.549,0.1515
502.909,0.1463
503.268,0.1504
503.628,0.1482
503.987,0.1517
504.347,0.1466
504.706,0.145
505.065,0.1498
505.425,0.1562
505.784,0.1572
506.143,0.1561
506.502,0.1613
506.862,0.151
507.221,0.1536
507.58,0.1484
507.939,0.1445
508.298,0.1492
508.657,0.151
509.015,0.1488
509.374,0.1575
509.733,0.1619
510.092,0.1436
510.451,0.1563
510.809,0.1607
511.168,0.1719
511.526,0.1599
511.885,0.1518
512.243,0.1552
512.602,0.1537
512.96,0.1627
513.319,0.1424
513.677,0.1602
514.035,0.1503
514.393,0.1648
514.751,0.1572
515.11,0.146
515.468,0.1552
515.826,0.1529
516.184,0.1714
516.542,0.1512
516.9,0.1503
517.257,0.1632
517.615,0.1531
517.973,0.1593
518.331,0.1563
518.688,0.168
519.046,0.151
519.404,0.1659
519.761,0.1635
520.119,0.1562
520.476,0.1443
520.834,0.163
521.191,0.1575
521.548,0.1576
521.906,0.1601
522.263,0.1513
522.62,0.146
522.977,0.1596
523.334,0.1477
523.691,0.1621
524.048,0.1606
524.405,0.1593
524.762,0.1668
525.119,0.1677
525.476,0.1586
525.833,0.1608
526.189,0.1625
526.546,0.1579
526.903,0.1524
527.259,0.1493
527.616,0.1552
527.973,0.167
528.329,0.1637
528.685,0.1557
529.042,0.157
529.398,0.164
529.755,0.1646
530.111,0.1596
530.467,0.1427
530.823,0.1571
531.179,0.1515
531.535,0.1584
531.891,0.1528
532.247,0.1424
532.603,0.1576
532.959,0.1684
533.315,0.1608
533.671,0.1613
534.027,0.165
534.382,0.1728
534.738,0.1627
535.094,0.1638
535.449,0.159
535.805,0.162
536.16,0.146
536.516,0.1545
536.871,0.1542
537.226,0.1467
537.582,0.1421
537.937,0.1596
538.292,0.1483
538.647,0.1619
539.003,0.1599
539.358,0.171
539.713,0.1694
540.068,0.1686
540.423,0.168
540.778,0.1583
541.132,0.1631
541.487,0.168
541.842,0.1595
542.197,0.1608
542.552,0.1579
542.906,0.1546
543.261,0.1479
543.615,0.1557
543.97,0.1613
544.324,0.1688
544.679,0.1644
545.033,0.1784
545.387,0.1757
545.742,0.167
546.096,0.1765
546.45,0.1678
546.804,0.1651
547.158,0.1769
547.512,0.1647
547.866,0.1659
548.22,0.1518
548.574,0.1642
548.928,0.1626
549.282,0.1528
549.636,0.1594
549.99,0.1643
550.343,0.1776
550.697,0.1724
551.05,0.1707
551.404,0.1749
551.758,0.1608
552.111,0.1629
552.464,0.1742
552.818,0.1618
553.171,0.1714
553.524,0.168
553.878,0.1698
554.231,0.1675
554.584,0.1773
554.937,0.172
555.29,0.1662
555.643,0.1639
555.996,0.1687
556.349,0.1726
556.702,0.1728
557.055,0.1724
557.408,0.1732
557.76,0.167
558.113,0.1744
558.466,0.168
558.818,0.1713
559.171,0.1655
559.523,0.1752
559.876,0.1759
560.228,0.1704
560.581,0.1828
560.933,0.1708
561.285,0.1767
561.638,0.1731
561.99,0.1769
562.342,0.1613
562.694,0.1733
563.046,0.1792
563.398,0.1693
563.75,0.1805
564.102,0.1742
564.454,0.1751
564.806,0.1817
565.158,0.1741
565.509,0.1761
565.861,0.1764
566.213,0.1707
566.564,0.1815
566.916,0.1742
567.267,0.1778
567.619,0.1791
567.97,0.1857
568.322,0.177
568.673,0.1734
569.024,0.1727
569.376,0.1792
569.727,0.1724
570.078,0.1758
570.429,0.1864
570.78,0.1722
571.131,0.1809
571.482,0.1862
571.833,0.1773
572.184,0.1796
572.535,0.1859
572.885,0.1825
573.236,0.1707
573.587,0.1739
573.938,0.1749
574.288,0.1859
574.639,0.1769
574.989,0.1838
575.34,0.191
575.69,0.1856
576.04,0.1887
576.391,0.1741
576.741,0.1759
577.091,0.1846
577.442,0.186
577.792,0.1827
578.142,0.1824
578.492,0.1772
578.842,0.1782
579.192,0.187
579.542,0.1929
579.892,0.1851
580.241,0.1804
580.591,0.1893
580.941,0.1848
581.291,0.1961
581.64,0.1894
581.99,0.1821
582.339,0.1742
582.689,0.1923
583.038,0.1887
583.388,0.1963
583.737,0.1811
584.086,0.1881
584.436,0.175
584.785,0.187
585.134,0.1884
585.483,0.1799
585.832,0.1815
586.181,0.1851
586.53,0.1928
586.879,0.1817
587.228,0.1826
587.577,0.1875
587.926,0.1771
588.275,0.1921
588.623,0.1918
588.972,0.2048
589.321,0.1945
589.669,0.1876
590.018,0.195
590.366,0.1859
590.715,0.1946
591.063,0.1941
591.412,0.1891
591.76,0.1966
592.108,0.1989
592.456,0.2039
592.805,0.1949
593.153,0.1945
593.501,0.1963
593.849,0.183
594.197,0.2004
594.545,0.2035
594.893,0.2012
595.24,0.1999
595.588,0.2022
595.936,0.205
596.284,0.2037
596.631,0.1992
596.979,0.2081
597.327,0.2069
597.674,0.211
598.022,0.2129
598.369,0.2049
598.716,0.1994
599.064,0.2053
599.411,0.206
599.758,0.2043
600.105,0.1996
600.453,0.2089
600.8,0.2146
601.147,0.2113
601.494,0.2047
601.841,0.2046
602.188,0.2016
602.535,0.2081
602.881,0.2078
603.228,0.212
603.575,0.2071
603.922,0.2136
604.268,0.2101
604.615,0.2148
604.961,0.2168
605.308,0.2171
605.654,0.2224
606.001,0.2119
606.347,0.2261
606.693,0.2188
607.04,0.2128
607.386,0.2246
607.732,0.2221
608.078,0.2252
608.424,0.219
608.77,0.2167
609.116,0.2201
609.462,0.2176
609.808,0.2188
610.154,0.2218
610.5,0.2211
610.846,0.2185
611.191,0.2238
611.537,0.221
611.883,0.2276
612.228,0.2175
612.574,0.2235
612.919,0.2209
613.265,0.2211
613.61,0.2254
613.955,0.2163
614.301,0.2223
614.646,0.22
614.991,0.2217
615.336,0.2203
615.681,0.2239
616.026,0.2257
616.371,0.2257
616.716,0.2285
617.061,0.2282
617.406,0.2315
617.751,0.2276
618.096,0.2277
618.44,0.2315
618.785,0.2298
619.13,0.2172
619.474,0.2285
619.819,0.2195
620.163,0.2281
620.508,0.2195
620.852,0.2288
621.197,0.2404
621.541,0.2269
621.885,0.2265
622.229,0.2207
622.574,0.223
622.918,0.2272
623.262,0.2352
623.606,0.2213
623.95,0.2287
624.294,0.222
624.638,0.2218
624.981,0.2306
625.325,0.2323
625.669,0.2323
626.013,0.2311
626.356,0.2308
626.7,0.2323
627.043,0.2266
627.387,0.2267
627.73,0.2289
628.074,0.2328
628.417,0.2364
628.761,0.2225
629.104,0.2197
629.447,0.2241
629.79,0.2281
630.133,0.2315
630.476,0.2317
630.819,0.2347
631.162,0.2339
631.505,0.2356
631.848,0.227
632.191,0.2262
632.534,0.2256
632.877,0.2246
633.219,0.2316
633.562,0.2305
633.905,0.2373
634.247,0.2293
634.59,0.2257
634.932,0.2273
635.275,0.225
635.617,0.2319
635.959,0.2231
636.302,0.226
636.644,0.232
636.986,0.2377
637.328,0.2312
637.67,0.2308
638.012,0.2318
638.354,0.2363
638.696,0.241
639.038,0.2398
639.38,0.2437
639.722,0.2337
640.064,0.2379
640.405,0.2414
640.747,0.2451
641.089,0.241
641.43,0.2344
641.772,0.2451
642.113,0.2444
642.455,0.2415
642.796,0.246
643.137,0.2316
643.479,0.2349
643.82,0.2458
644.161,0.2463
644.502,0.247
644.843,0.2499
645.185,0.2538
645.526,0.2532
645.866,0.2483
646.207,0.2477
646.548,0.2563
646.889,0.2554
647.23,0.2538
647.571,0.2517
647.911,0.2479
648.252,0.243
648.592,0.2549
648.933,0.2591
649.273,0.2492
649.614,0.2561
649.954,0.2615
650.295,0.2623
650.635,0.2699
650.975,0.2706
651.315,0.2678
651.656,0.2662
651.996,0.2615
652.336,0.258
652.676,0.2642
653.016,0.2618
653.356,0.2622
653.695,0.2642
654.035,0.2613
654.375,0.2605
654.715,0.2681
655.054,0.2702
655.394,0.2826
655.734,0.2845
656.073,0.2692
656.413,0.2851
656.752,0.2799
657.091,0.2664
657.431,0.2862
657.77,0.2695
658.109,0.2767
658.449,0.2672
658.788,0.2774
659.127,0.265
659.466,0.2665
659.805,0.2803
660.144,0.291
660.483,0.2819
660.822,0.2874
661.16,0.277
661.499,0.2811
661.838,0.2866
662.177,0.2819
662.515,0.293
662.854,0.2843
663.192,0.2796
663.531,0.2789
663.869,0.2784
664.208,0.2704
664.546,0.2813
664.884,0.2754
665.222,0.2906
665.561,0.2851
665.899,0.2847
666.237,0.2901
666.575,0.3
666.913,0.3003
667.251,0.2918
667.589,0.2899
667.927,0.2895
668.264,0.2853
668.602,0.28
668.94,0.2744
669.278,0.2772
669.615,0.2702
669.953,0.2827
670.29,0.2674
670.628,0.2719
670.965,0.2694
671.303,0.2556
671.64,0.2676
671.977,0.2791
672.314,0.2797
672.652,0.2805
672.989,0.2851
673.326,0.2838
673.663,0.2737
674,0.2765
674.337,0.2767
674.674,0.2789
675.01,0.2797
675.347,0.2666
675.684,0.2636
676.021,0.2505
676.357,0.2526
676.694,0.2604
677.031,0.2377
677.367,0.2431
677.704,0.2411
678.04,0.2398
678.376,0.2414
678.713,0.2414
679.049,0.2569
679.385,0.2545
679.721,0.253
680.057,0.264
680.393,0.2492
680.73,0.2518
681.065,0.2483
681.401,0.2457
681.737,0.2524
682.073,0.2411
682.409,0.244
682.745,0.2301
683.08,0.2387
683.416,0.2407
683.752,0.2377
684.087,0.2258
684.423,0.2264
684.758,0.2215
685.093,0.2179
685.429,0.2259
685.764,0.2147
686.099,0.2262
686.435,0.2161
686.77,0.2116
687.105,0.2142
687.44,0.2099
687.775,0.2181
688.11,0.218
688.445,0.2242
688.78,0.2214
689.114,0.2208
689.449,0.212
689.784,0.2166
690.119,0.2174
690.453,0.2154
690.788,0.2019
691.122,0.205
691.457,0.199
691.791,0.193
692.126,0.1908
692.46,0.1961
692.794,0.1981
693.128,0.1824
693.463,0.1916
693.797,0.1977
694.131,0.1966
694.465,0.1937
694.799,0.196
695.133,0.2018
695.467,0.1978
695.801,0.1947
696.134,0.2049
696.468,0.2047
696.802,0.1913
697.135,0.205
697.469,0.1898
697.803,0.1936
698.136,0.1835
698.47,0.1887
698.803,0.1913
699.136,0.1831
699.47,0.1953
699.803,0.1961
700.136,0.1828
700.469,0.1798
700.802,0.1778
701.135,0.193
701.468,0.1891
701.801,0.177
702.134,0.1885
702.467,0.1893
702.8,0.1877
703.133,0.1808
703.465,0.1777
703.798,0.1813
704.131,0.1779
704.463,0.1673
704.796,0.1795
705.128,0.1791
705.461,0.19
705.793,0.1814
706.125,0.1736
706.458,0.1726
706.79,0.1711
707.122,0.1789
707.454,0.1845
707.786,0.1717
708.118,0.1754
708.45,0.1873
708.782,0.1831
709.114,0.1605
709.446,0.1676
709.778,0.1746
710.11,0.1766
710.441,0.1787
710.773,0.176
711.104,0.1812
711.436,0.1796
711.768,0.1816
712.099,0.1728
712.43,0.169
712.762,0.1785
713.093,0.1862
713.424,0.184
713.755,0.1755
714.087,0.177
714.418,0.1867
714.749,0.1822
715.08,0.1765
715.411,0.1752
715.742,0.1778
716.072,0.1773
716.403,0.1862
716.734,0.1757
717.065,0.1833
717.395,0.1711
717.726,0.162
718.057,0.1623
718.387,0.1607
718.718,0.1775
719.048,0.1698
719.378,0.1772
719.709,0.1704
720.039,0.1804
720.369,0.1731
720.699,0.175
721.029,0.1797
721.359,0.1781
721.689,0.1764
722.019,0.1756
722.349,0.1821
722.679,0.1721
723.009,0.1621
723.339,0.1837
723.669,0.1783
723.998,0.1704
724.328,0.1796
724.657,0.1806
724.987,0.1728
725.316,0.1657
725.646,0.1734
725.975,0.1882
726.305,0.1833
726.634,0.1725
726.963,0.1761
727.292,0.1697
727.621,0.1745
727.95,0.187
728.279,0.167
728.608,0.1778
728.937,0.1854
729.266,0.1842
729.595,0.1842
729.924,0.1861
730.253,0.1724
730.581,0.1698
730.91,0.1632
731.238,0.1772
731.567,0.1762
731.896,0.1798
732.224,0.1782
732.552,0.1782
732.881,0.1692
733.209,0.1686
733.537,0.1662
733.865,0.1775
734.194,0.1796
734.522,0.1714
734.85,0.163
735.178,0.1709
735.506,0.1622
735.833,0.1701
736.161,0.196
736.489,0.1758
736.817,0.1825
737.144,0.1903
737.472,0.1775
737.8,0.1868
738.127,0.1772
738.455,0.1871
738.782,0.1811
739.11,0.1817
739.437,0.1781
739.764,0.1791
740.091,0.1715
740.419,0.1768
740.746,0.1654
741.073,0.1738
741.4,0.1801
741.727,0.1639
742.054,0.1683
742.381,0.1672
742.708,0.1691
743.034,0.1815
743.361,0.1775
743.688,0.1709
744.014,0.1895
744.341,0.1744
744.668,0.1744
744.994,0.1822
745.321,0.1692
745.647,0.1817
745.973,0.1734
746.3,0.1806
746.626,0.1701
746.952,0.1771
747.278,0.1635
747.604,0.1659
747.93,0.178
748.256,0.1749
748.582,0.177
748.908,0.1665
749.234,0.1642
749.56,0.1853
749.885,0.1828
750.211,0.1918
750.537,0.1944
750.862,0.1914
751.188,0.1872
751.513,0.1966
751.839,0.1836
752.164,0.1808
752.49,0.1789
752.815,0.1787
753.14,0.1701
753.465,0.175
753.79,0.1573
754.116,0.1776
754.441,0.1747
754.766,0.1744
755.091,0.1777
755.415,0.1677
755.74,0.1671
756.065,0.1669
756.39,0.1775
756.714,0.1851
757.039,0.1827
757.364,0.177
757.688,0.1859
758.013,0.1939
758.337,0.1855
758.662,0.1756
758.986,0.1831
759.31,0.18
759.634,0.1792
759.959,0.1719
760.283,0.1841
760.607,0.1758
760.931,0.1744
761.255,0.1692
761.579,0.1713
761.903,0.1596
762.226,0.1687
762.55,0.1665
762.874,0.1793
763.198,0.1686
763.521,0.1697
763.845,0.1762
764.168,0.183
764.492,0.18
764.815,0.1769
765.139,0.1806
765.462,0.1788
765.785,0.1765
766.109,0.1698
766.432,0.1708
766.755,0.1719
767.078,0.1695
767.401,0.1794
767.724,0.1808
768.047,0.1765
768.37,0.1785
768.693,0.1761
769.015,0.1739
769.338,0.188
769.661,0.1901
769.983,0.1853
770.306,0.1899
770.628,0.1742
770.951,0.1753
771.273,0.1621
771.596,0.1667
771.918,0.159
772.24,0.1797
772.562,0.1755
772.885,0.174
773.207,0.1687
773.529,0.1693
773.851,0.1647
774.173,0.1757
774.495,0.183
774.817,0.1835
775.138,0.1712
775.46,0.1757
775.782,0.1788
776.103,0.1757
776.425,0.1613
776.747,0.1736
777.068,0.1794
777.39,0.1681
777.711,0.1718
778.032,0.1775
778.354,0.1665
778.675,0.189
778.996,0.1682
779.317,0.1787
779.638,0.1778
779.959,0.1857
780.28,0.1775
780.601,0.173
780.922,0.1791
781.243,0.1799
781.564,0.1726
781.885,0.1786
782.205,0.1713
782.526,0.1567
782.847,0.1813
783.167,0.177
783.488,0.1776
783.808,0.167
784.128,0.1537
784.449,0.1658
784.769,0.1567
785.089,0.1565
785.409,0.1635
785.73,0.1637
786.05,0.1599
786.37,0.1771
786.69,0.178
787.01,0.1737
787.329,0.1803
787.649,0.1834
787.969,0.1777
788.289,0.1778
788.608,0.1793
788.928,0.1728
789.248,0.1789
789.567,0.1831
789.887,0.1868
790.206,0.1798
790.525,0.1719
790.845,0.1746
791.164,0.1627
791.483,0.1698
791.802,0.1766
792.121,0.1752
792.44,0.1783
792.76,0.1841
793.078,0.1846
793.397,0.1925
793.716,0.1928
794.035,0.1863
794.354,0.1748
794.672,0.1823
794.991,0.1745
795.31,0.1833
795.628,0.1679
795.947,0.1602
796.265,0.1728
796.584,0.1697
796.902,0.1698
797.22,0.1539
797.538,0.1651
797.857,0.1587
798.175,0.1668
798.493,0.1955
798.811,0.1836
799.129,0.1941
799.447,0.1965
799.765,0.1981
800.083,0.1938
800.4,0.1979
800.718,0.185
801.036,0.2005
801.353,0.1926
801.671,0.1965
801.988,0.1863
802.306,0.1827
802.623,0.1773
802.941,0.1754
803.258,0.1713
803.575,0.1677
803.892,0.158
804.21,0.1637
804.527,0.1605
804.844,0.1638
805.161,0.1572
805.478,0.1511
805.795,0.1458
806.111,0.1616
806.428,0.1799
806.745,0.1754
807.062,0.1836
807.378,0.1776
807.695,0.1925
808.011,0.2103
808.328,0.1794
808.644,0.1798
808.961,0.1712
809.277,0.189
809.593,0.1925
809.91,0.2013
810.226,0.1948
810.542,0.1813
810.858,0.1739
811.174,0.1751
811.49,0.1738
811.806,0.1792
812.122,0.1751
812.438,0.178
812.753,0.1711
813.069,0.1576
813.385,0.1562
813.7,0.1663
814.016,0.1536
814.331,0.1562
814.647,0.164
814.962,0.1522
815.278,0.1713
815.593,0.1829
815.908,0.1931
816.223,0.1805
816.538,0.1873
816.854,0.1757
817.169,0.1843
817.484,0.1762
817.799,0.18
818.113,0.184
818.428,0.183
818.743,0.188
819.058,0.1816
819.372,0.1681
819.687,0.1656
820.002,0.1668
820.316,0.1627
820.631,0.1722
820.945,0.1659
821.259,0.1665
821.574,0.1815
821.888,0.1686
822.202,0.1501
822.516,0.1596
822.83,0.1516
823.145,0.1438
823.459,0.1675
823.772,0.1787
824.086,0.1711
824.4,0.1679
824.714,0.1765
825.028,0.1646
825.341,0.1633
825.655,0.1683
825.969,0.1692
826.282,0.1756
826.596,0.1847
826.909,0.1706
827.222,0.1597
827.536,0.1536
827.849,0.1808
828.162,0.1644
828.475,0.1695
828.789,0.1744
829.102,0.1853
829.415,0.1938
829.728,0.1863
830.041,0.1735
830.353,0.1608
830.666,0.1561
830.979,0.1744
831.292,0.1643
831.604,0.1766
831.917,0.1837
832.229,0.1806
832.542,0.1798
832.854,0.174
833.167,0.1692
833.479,0.1816
833.791,0.172
834.104,0.1625
834.416,0.1707
834.728,0.1751
835.04,0.1876
835.352,0.1794
835.664,0.1681
835.976,0.1834
836.288,0.2012
836.599,0.1911
836.911,0.1959
837.223,0.1909
837.535,0.1905
837.846,0.1774
838.158,0.1964
838.469,0.2097
838.781,0.1767
839.092,0.176
839.403,0.1976
839.715,0.1768
840.026,0.1842
840.337,0.1815
840.648,0.1764
840.959,0.1689
841.27,0.1541
841.581,0.1678
841.892,0.1618
842.203,0.1688
842.514,0.1662
842.825,0.1806
843.135,0.1973
843.446,0.1819
843.757,0.1658
844.067,0.1667
844.378,0.1774
844.688,0.1705
844.999,0.1803
845.309,0.1797
845.619,0.1699
845.929,0.1983
846.24,0.1833
846.55,0.1916
846.86,0.182
847.17,0.1812
847.48,0.1703
847.79,0.1654
848.1,0.1851
848.409,0.1532
848.719,0.1698
849.029,0.1605
849.338,0.1496
849.648,0.1629
849.958,0.1693
850.267,0.1619
850.577,0.1725
850.886,0.1839
851.195,0.1866
851.505,0.1706
851.814,0.1692
852.123,0.1659
852.432,0.1773
852.741,0.1557
853.05,0.161
853.359,0.1931
853.668,0.2022
853.977,0.1914
854.286,0.1803
854.595,0.1498
854.903,0.1654
855.212,0.1713
855.521,0.1625
855.829,0.1788
856.138,0.2049
856.446,0.1907
856.754,0.2038
857.063,0.1733
857.371,0.1472
857.679,0.1746
857.987,0.1861
858.296,0.1971
858.604,0.1746
858.912,0.1768
859.22,0.1719
859.527,0.1744
859.835,0.1698
860.143,0.1794
860.451,0.1821
860.759,0.1823
861.066,0.1833
861.374,0.1742
861.681,0.1827
861.989,0.1774
862.296,0.1929
862.604,0.1773
862.911,0.2003
863.218,0.189
863.526,0.1819
863.833,0.1551
864.14,0.1708
864.447,0.176
864.754,0.1696
865.061,0.1724
865.368,0.1722
865.675,0.189
865.981,0.1605
866.288,0.188
866.595,0.1788
866.901,0.1849
867.208,0.1929
867.515,0.1734
867.821,0.1522
868.127,0.1827
868.434,0.1558
868.74,0.1739
869.046,0.1686
869.353,0.1578
869.659,0.1709
869.965,0.1656
870.271,0.2126
870.577,0.1559
870.883,0.1763
871.189,0.1932
871.495,0.182
871.8,0.2308
872.106,0.1637
872.412,0.1713
872.717,0.1612
873.023,0.1642
873.329,0.1615
873.634,0.1837
873.939,0.1791
874.245,0.1947
874.55,0.1537
874.855,0.1992
875.161,0.146
875.466,0.1677
875.771,0.1555
876.076,0.1504
876.381,0.1862
876.686,0.1777
876.991,0.1751
877.295,0.1761
877.6,0.189
877.905,0.162
878.21,0.1726
878.514,0.1782
878.819,0.1886
