wave-length (nm),A
877.905,0.2678
878.21,0.2761
878.514,0.295
878.819,0.272
879.123,0.2601
879.428,0.2561
879.732,0.242
880.036,0.2725
880.341,0.2604
880.645,0.2652
880.949,0.2491
881.253,0.2798
881.557,0.2934
881.861,0.3069
882.165,0.26
882.469,0.2789
882.773,0.2488
883.077,0.2697
883.381,0.288
883.684,0.2847
883.988,0.235
884.292,0.2986
884.595,0.2556
884.899,0.2717
885.202,0.2951
885.505,0.3113
885.809,0.2824
886.112,0.2471
886.415,0.2458
886.718,0.2823
887.022,0.2828
887.325,0.2607
887.628,0.2834
887.931,0.2572
888.233,0.2242
888.536,0.2825
888.839,0.2458
889.142,0.2349
889.444,0.2449
889.747,0.2921
890.05,0.25
890.352,0.2732
890.655,0.3099
890.957,0.3027
891.259,0.2832
891.562,0.2555
891.864,0.2686
892.166,0.2511
892.468,0.2774
892.77,0.2802
893.072,0.2673
893.374,0.2777
893.676,0.2632
893.978,0.2906
894.28,0.2599
894.582,0.2598
894.883,0.2529
895.185,0.2247
895.487,0.2601
895.788,0.2531
896.09,0.286
896.391,0.2597
896.693,0.2716
896.994,0.2583
897.295,0.2565
897.596,0.2323
897.898,0.2469
898.199,0.2526
898.5,0.2818
898.801,0.2644
899.102,0.2879
899.403,0.2724
899.703,0.2887
900.004,0.2679
900.305,0.2707
900.606,0.2475
900.906,0.2742
901.207,0.2443
901.507,0.2878
901.808,0.251
902.108,0.2474
902.409,0.2276
902.709,0.2446
903.009,0.2596
903.309,0.2793
903.61,0.2452
903.91,0.2445
904.21,0.2327
904.51,0.2413
904.81,0.2238
905.109,0.2378
905.409,0.299
905.709,0.2855
906.009,0.2551
906.308,0.2421
906.608,0.2892
906.907,0.2813
907.207,0.2201
907.506,0.2474
907.806,0.2744
908.105,0.2662
908.404,0.2408
908.704,0.2826
909.003,0.2516
909.302,0.2592
909.601,0.2628
909.9,0.2535
910.199,0.2487
910.498,0.2519
910.797,0.2688
911.095,0.2525
911.394,0.2502
911.693,0.2708
911.991,0.3163
912.29,0.2765
912.589,0.2629
912.887,0.2674
913.185,0.2758
913.484,0.2763
913.782,0.2631
914.08,0.2876
914.378,0.2765
914.677,0.2688
914.975,0.2681
915.273,0.2646
915.571,0.2961
915.869,0.2495
916.166,0.2788
916.464,0.2889
916.762,0.3055
917.06,0.272
917.357,0.2982
917.655,0.2766
917.952,0.2746
918.25,0.3123
918.547,0.2866
918.845,0.2707
919.142,0.2958
919.439,0.2937
919.736,0.2656
920.034,0.2459
920.331,0.32
920.628,0.2832
920.925,0.3021
921.222,0.2262
921.518,0.2475
921.815,0.2767
922.112,0.2822
922.409,0.2691
922.705,0.3161
923.002,0.2298
923.299,0.2244
923.595,0.2395
923.891,0.2412
924.188,0.2062
924.484,0.2933
924.78,0.2452
925.077,0.2619
925.373,0.2776
925.669,0.2804
925.965,0.2373
926.261,0.2911
926.557,0.2428
926.853,0.2753
927.149,0.2498
927.444,0.3523
927.74,0.279
928.036,0.3306
928.331,0.2837
928.627,0.2794
928.923,0.2336
929.218,0.2476
929.513,0.274
929.809,0.336
930.104,0.2302
930.399,0.2824
930.694,0.2131
930.99,0.2291
931.285,0.2593
931.58,0.3113
931.875,0.3481
932.169,0.2334
932.464,0.3013
932.759,0.2747
933.054,0.2842
933.348,0.2724
933.643,0.3225
933.938,0.2939
934.232,0.2629
934.527,0.2043
934.821,0.328
935.115,0.2616
935.41,0.2518
935.704,0.352
935.998,0.3004
936.292,0.2735
936.586,0.305
936.88,0.2798
937.174,0.3264
937.468,0.2431
937.762,0.3121
938.056,0.283
938.35,0.2779
938.643,0.3478
938.937,0.3037
939.23,0.2614
939.524,0.2493
939.817,0.2238
940.111,0.3343
940.404,0.2707
940.698,0.2457
940.991,0.3264
941.284,0.353
941.577,0.2921
941.87,0.4027
942.163,0.2868
942.456,0.3244
942.749,0.2248
943.042,0.2959
943.335,0.2032
943.628,0.2533
943.92,0.3508
944.213,0.1363
944.505,0.221
944.798,0.2674
945.09,0.3019
945.383,0.251
945.675,0.3293
945.967,0.2756
946.26,0.2807
946.552,0.2433
946.844,0.1897
947.136,0.3406
947.428,-0
947.72,0.2009
948.012,0.5
948.304,0.237
948.596,0.0897
948.887,0.5669
949.179,0.4541
949.471,0.3765
949.762,0.423
950.054,0.2987
950.345,0.1152
950.637,0.2686
950.928,0.1912
951.219,0.2078
951.511,0.3731
951.802,0.0138
952.093,0.5252
952.384,0.5001
952.675,0.3486
952.966,0.3868
953.257,0.2632
953.548,0.4169
953.839,0.2354
954.13,0.2627
954.42,0.2459
954.711,0.4115
955.001,0.4358
955.292,0.1509
955.582,0.364
955.873,0.1958
956.163,0.2099
956.454,0.8721
956.744,0.3019
957.034,0.3362
957.324,0.1956
957.614,0.2833
957.904,0.2522
958.194,0.3608
958.484,0.2989
958.774,0.2371
959.064,0.1408
959.353,0.2863
959.643,0.5431
959.933,0.4827
960.222,0.3075
960.512,0.401
960.801,0.2327
961.091,0.1025
961.38,0.2607
961.669,0.294
961.959,0.1123
962.248,0.0984
962.537,0.1594
962.826,0.3265
963.115,0.149
963.404,0.2605
963.693,0.3678
963.982,0.2889
964.271,0.3868
964.559,0.3734
964.848,0.5888
965.137,0.6132
965.425,0.2599
965.714,0.1356
966.002,0.4547
966.291,0.1891
966.579,0.3121
966.867,0.3377
967.156,0.2065
967.444,0.3021
967.732,0.4689
968.02,0.4553
968.308,0.4828
968.596,0.3174
968.884,-0.0021
969.172,0.2181
969.459,0.1663
969.747,0.2154
970.035,0.3432
970.322,0.2847
970.61,0.399
970.898,0.2667
971.185,0.1979
971.472,0.209
971.76,0.2779
972.047,0.1481
972.334,0.1865
972.621,0.1563
972.909,0.5561
973.196,0.6175
973.483,0.3065
973.77,0.4297
974.056,0.4408
974.343,0.267
974.63,0.3861
974.917,0.5233
975.203,0.1251
975.49,0.556
975.777,0.0748
976.063,0.4215
976.35,0.2065
976.636,0.2825
976.922,0.2359
977.209,0.3237
977.495,0.3052
977.781,0.5945
978.067,0.2014
978.353,0.3747
978.639,0.4186
978.925,0.3315
979.211,0.2505
979.497,0.3952
979.782,0.2319
980.068,0.2947
980.354,0.2482
980.639,1.3015
980.925,0.1335
981.21,0.4128
981.496,0.3109
981.781,0.1607
982.067,0.1954
982.352,0.3419
982.637,0.2277
982.922,0.4432
983.207,0.6024
983.492,0.1154
983.777,0.4563
984.062,0.1599
984.347,0.253
984.632,0.3967
984.917,-0
985.201,0.246
985.486,0.2403
985.771,0.7093
986.055,0.2784
986.34,0.1668
986.624,-0.0031
986.908,0.6096
987.193,0.3023
987.477,0.331
987.761,0.1987
988.045,0.4234
988.329,-0
988.613,0.6665
988.897,-0
989.181,0.4031
989.465,0.1384
989.749,0.0021
990.032,0.4408
990.316,0.1751
990.6,0.7319
990.883,-0.0832
991.167,0.1707
991.45,0.3342
991.734,0.0188
992.017,0.2087
992.3,0.2742
992.583,0.6564
992.867,0.0754
993.15,0.0357
993.433,0.2081
993.716,0.2271
993.999,0.1318
994.282,0.2505
994.564,0.3079
994.847,0.3356
995.13,-0
995.413,0.5419
995.695,0.0294
995.978,-0.0445
996.26,0.4316
996.543,0.2186
996.825,-0.0511
997.107,0.0616
997.389,-0
997.672,-0
997.954,0.3713
998.236,0.0142
998.518,0.2481
998.8,0.26
999.082,0.6708
999.364,-0.8008
999.645,-0
999.927,0.4506
1000.209,0.3796
1000.491,0.248
1000.772,0.2368
1001.054,1.2801
1001.335,0.1333
1001.616,0.0655
1001.898,-0
1002.179,0.1805
1002.46,0.2895
1002.742,-0.2531
1003.023,0.4502
1003.304,0.03
1003.585,0.1635
1003.866,0.2345
1004.147,0.8954
1004.427,-0
1004.708,0.0233
1004.989,-0.2813
1005.269,0.6336
1005.55,-0
1005.831,-0.028
1006.111,-0.0498
1006.392,0.6977
1006.672,0.2632
1006.952,0.5818
1007.232,-0
1007.513,-0.5612
1007.793,-0
1008.073,-0.3745
1008.353,0.2917
1008.633,0.0028
1008.913,-0
1009.193,-0
1009.472,-0
1009.752,-0
1010.032,2.4023
1010.312,0.8698
1010.591,-0
1010.871,-0.0344
1011.15,0.3894
1011.429,-0.3843
1011.709,0.0242
1011.988,-0
1012.267,-0
1012.547,-0.6335
1012.826,-0
1013.105,-0
1013.384,-0.6076
1013.663,-0
1013.941,0.2776
1014.22,-0
1014.499,0.3787
1014.778,0.2874
1015.056,0.2649
1015.335,0.0116
1015.614,0.1114
1015.892,-0.1088
1016.17,-0
1016.449,0.0387
1016.727,1.7238
1017.005,-0
1017.284,-0
1017.562,-0
