wave-length (nm),A
868.74,0.0238
869.046,0.0285
869.353,0.016
869.659,0.0245
869.965,0.0497
870.271,0.0443
870.577,0.0242
870.883,0.0318
871.189,0.0502
871.495,0.0466
871.8,0.0623
872.106,0.0236
872.412,0.0323
872.717,0.0195
873.023,0.0332
873.329,0.0275
873.634,0.0621
873.939,0.0585
874.245,0.0458
874.55,0.0336
874.855,0.0421
875.161,0.013
875.466,0.0451
875.771,0.0283
876.076,0.021
876.381,0.0418
876.686,0.0367
876.991,0.0345
877.295,0.0548
877.6,0.0364
877.905,0.0445
878.21,0.0449
878.514,0.0344
878.819,0.0494
879.123,0.0435
879.428,0.0374
879.732,0.0162
880.036,0.0482
880.341,0.0266
880.645,0.0465
880.949,0.059
881.253,0.05
881.557,0.0466
881.861,0.0764
882.165,0.0344
882.469,0.0535
882.773,0.0263
883.077,0.0487
883.381,0.0497
883.684,0.0314
883.988,0.0362
884.292,0.0357
884.595,0.0207
884.899,0.0327
885.202,0.0655
885.505,0.0341
885.809,0.0266
886.112,0.0347
886.415,0.0229
886.718,0.025
887.022,0.0333
887.325,0.0249
887.628,0.0377
887.931,0.0181
888.233,0.0185
888.536,0.0309
888.839,0.0323
889.142,-0.0059
889.444,0.0282
889.747,0.0055
890.05,0.0104
890.352,0.0196
890.655,0.0322
890.957,0.0327
891.259,0.024
891.562,0.0498
891.864,0.0151
892.166,0.0346
892.468,0.0186
892.77,0.0346
893.072,0.0103
893.374,0.0385
893.676,0.0268
893.978,0.0443
894.28,0.0249
894.582,0.0275
894.883,0.0477
895.185,0.0265
895.487,0.0453
895.788,0.0268
896.09,0.0091
896.391,0.0402
896.693,0.0312
896.994,0.0204
897.295,0.0298
897.596,0.0379
897.898,0.0326
898.199,0.0387
898.5,0.0251
898.801,0.0325
899.102,0.055
899.403,0.0411
899.703,0.0314
900.004,0.0461
900.305,0.0136
900.606,0.0439
900.906,0.0343
901.207,0.0256
901.507,0.0314
901.808,0.0465
902.108,0.0285
902.409,0.0405
902.709,0.0527
903.009,0.0207
903.309,0.0193
903.61,0.0224
903.91,-0.0036
904.21,0.025
904.51,-0.002
904.81,0.0042
905.109,0.0243
905.409,0.0338
905.709,0.0442
906.009,0.044
906.308,0.0421
906.608,0.0563
906.907,0.0305
907.207,-0.0077
907.506,0.0122
907.806,0.0353
908.105,0.0446
908.404,0.0471
908.704,0.0616
909.003,0.0394
909.302,0.0498
909.601,0.0224
909.9,0.0033
910.199,0.0199
910.498,0.0367
910.797,0.0201
911.095,0.0586
911.394,0.0274
911.693,0.0705
911.991,0.0626
912.29,0.0054
912.589,0.0255
912.887,0.0167
913.185,0.0207
913.484,0.0184
913.782,0.017
914.08,0.0351
914.378,0.0618
914.677,0.0335
914.975,0.0255
915.273,0.0525
915.571,0.0368
915.869,0.024
916.166,0.0248
916.464,0.0345
916.762,0.0435
917.06,0.0359
917.357,0.0328
917.655,0.0289
917.952,0.0374
918.25,0.0285
918.547,0.0131
918.845,0.0288
919.142,0.0342
919.439,0.0301
919.736,0.0319
920.034,0.0075
920.331,0.0213
920.628,-0.0001
920.925,0.0255
921.222,0.0166
921.518,0.0121
921.815,0.0127
922.112,0.0547
922.409,0.0303
922.705,0.0635
923.002,0.0192
923.299,0.0081
923.595,0.0493
923.891,0.0493
924.188,-0.0001
924.484,0.0194
924.78,0.0617
925.077,0.0517
925.373,0.0347
925.669,0.0329
925.965,0.0366
926.261,0.0409
926.557,0.0587
926.853,0.0029
927.149,0.0506
927.444,0.0577
927.74,0.0398
928.036,0.0343
928.331,0.0263
928.627,0.0165
928.923,0.0534
929.218,0.0492
929.513,0.033
929.809,0.0394
930.104,0.0171
930.399,0.0416
930.694,-0.0001
930.99,-0.0008
931.285,0.0313
931.58,0.0238
931.875,0.0013
932.169,0.0355
932.464,0.0145
932.759,0.0446
933.054,0.0661
933.348,0.0249
933.643,0.0227
933.938,0.0181
934.232,0.0629
934.527,0.0007
934.821,0.0224
935.115,0.0177
935.41,-0.0073
935.704,0.0571
935.998,0.0658
936.292,0.0269
936.586,0.0738
936.88,0.0704
937.174,0.0494
937.468,0.0481
937.762,0.0373
938.056,0.0334
938.35,-0.0213
938.643,0.1169
938.937,0.0307
939.23,-0.0234
939.524,0.0343
939.817,-0.0231
940.111,0.0041
940.404,0.0234
940.698,-0.0069
940.991,0.0824
941.284,0.0529
941.577,-0.0601
941.87,-0.0422
942.163,0.0473
942.456,0.0693
942.749,-0.0089
943.042,0.0295
943.335,-0.0282
943.628,0.0284
943.92,0.0293
944.213,-0.062
944.505,-0.0618
944.798,0.1137
945.09,0.0225
945.383,0.0308
945.675,0.0764
945.967,0.0541
946.26,0.0634
946.552,0.0387
946.844,-0.0647
947.136,-0.0464
947.428,0.1854
947.72,0.015
948.012,-0.0217
948.304,-0.0429
948.596,0.1064
948.887,-0.0329
949.179,-0.1382
949.471,-0.0038
949.762,-0.1249
950.054,-0.1411
950.345,-0.0598
950.637,0.1913
950.928,-0.0107
951.219,-0.0266
951.511,0.0927
951.802,-0.1057
952.093,0.1294
952.384,-0.0037
952.675,0.151
952.966,0.0326
953.257,-0.0889
953.548,0.0563
953.839,0.0213
954.13,-0.0174
954.42,-0.0072
954.711,-0.1294
955.001,0.083
955.292,-0.027
955.582,0.0262
955.873,-0.052
956.163,0.0323
956.454,-0.0302
956.744,0.0931
957.034,-0.0616
957.324,-0.0985
957.614,-0.0626
957.904,0.0024
958.194,0.1184
958.484,-0.0525
958.774,0.0071
959.064,-0.087
959.353,0.0396
959.643,0.0098
959.933,0.1609
960.222,-0.1332
960.512,0.0923
960.801,-0.0694
961.091,-0.0056
961.38,-0.069
961.669,-0.0262
961.959,-0.0102
962.248,-0.0912
962.537,-0.1933
962.826,0.0622
963.115,-0.0324
963.404,-0.0138
963.693,0.0625
963.982,0.1154
964.271,0.1738
964.559,0.0546
964.848,-0.0243
965.137,-0.0883
965.425,-0.0754
965.714,-0.2335
966.002,0.2087
966.291,0.0436
966.579,-0.0006
966.867,0.1205
967.156,-0.0778
967.444,-0.0077
967.732,-0.0275
968.02,0.1096
968.308,0.0636
968.596,0.0773
968.884,-0.1072
969.172,0.0852
969.459,-0.0893
969.747,-0.062
970.035,0.0794
970.322,0.1792
970.61,-0.1872
970.898,0.0424
971.185,-0.1943
971.472,0.1142
971.76,0.0615
972.047,-0.017
972.334,-0.1723
972.621,0.014
972.909,0.1658
973.196,0.059
973.483,0.029
973.77,0.0705
974.056,0.0539
974.343,0.1398
974.63,-0.0033
974.917,0.0834
975.203,-0.034
975.49,-0.0258
975.777,-0.1259
976.063,-0.0887
976.35,-0.0725
976.636,0.0303
976.922,-0.0503
977.209,-0.0676
977.495,-0.0369
977.781,-0.0123
978.067,-0.0921
978.353,-0.021
978.639,-0.0776
978.925,-0.0649
979.211,-0.0949
979.497,-0.0219
979.782,0.0519
980.068,0.0645
980.354,-0.012
980.639,-0.1318
980.925,0.0641
981.21,0.1568
981.496,0.0932
981.781,-0.0045
982.067,0.0123
982.352,0.0928
982.637,0.0489
982.922,-0.0007
983.207,-0.0064
983.492,-0.0522
983.777,-0.096
984.062,0.073
984.347,-0.0006
984.632,-0.0609
984.917,-0.2871
985.201,0.0064
985.486,-0.1666
985.771,-0.0865
986.055,-0.0283
986.34,-0.0306
986.624,-0.2111
986.908,0.1195
987.193,0.0556
987.477,0.1521
987.761,-0.0386
988.045,0.2217
988.329,-0.2011
988.613,0.1488
988.897,-0.002
989.181,-0.0048
989.465,0.0643
989.749,-0.1028
990.032,0.0292
990.316,-0.1885
990.6,0.145
990.883,-0.1609
991.167,0.0088
991.45,-0.2688
991.734,-0.3071
992.017,-0.0688
992.3,0.0976
992.583,0.1057
992.867,-0.099
993.15,-0.0399
993.433,-0.001
993.716,0.1436
993.999,-0.0511
994.282,-0.0674
994.564,-0.1563
994.847,0.1075
995.13,0.6924
995.413,0.0903
995.695,-0.1587
995.978,0.113
996.26,-0.2516
996.543,-0.3196
996.825,-0.3599
997.107,-0.1439
997.389,-0.2387
997.672,-0.2746
997.954,0.234
998.236,-0.3829
998.518,-0.0099
998.8,-0.0828
999.082,0.0604
999.364,-0.7464
999.645,0.0796
999.927,0.4732
1000.209,-0.0052
1000.491,0.0167
1000.772,0.0213
1001.054,0.9457
1001.335,0.0554
1001.616,-0.3787
1001.898,0.0117
1002.179,0.2865
1002.46,0.208
1002.742,-0.3569
1003.023,-0.0363
1003.304,-0.1509
1003.585,0.1598
1003.866,-0.0697
1004.147,-0.1249
1004.427,-0.0564
1004.708,-0.2901
1004.989,-0.5996
1005.269,0.3841
1005.55,0.0623
1005.831,-0.0547
1006.111,0.0595
1006.392,-0
1006.672,-0.0427
1006.952,0.0839
1007.232,-0
1007.513,-0
1007.793,-0
1008.073,-0
1008.353,0.0113
1008.633,0.2052
1008.913,1.6241
1009.193,0.1689
1009.472,-0.1183
1009.752,-0
1010.032,-0
1010.312,0.236
1010.591,0.2559
1010.871,-0.0012
1011.15,-0.1965
1011.429,-0.4863
1011.709,-0.3447
1011.988,-0
1012.267,0.2304
1012.547,-0.0895
1012.826,-0
1013.105,-0.19
1013.384,-0
1013.663,-0.2187
1013.941,-0.0203
1014.22,0.5919
1014.499,0.2105
1014.778,0.1954
1015.056,0.559
1015.335,-0.3691
1015.614,0.2178
1015.892,-0.2812
1016.17,-0
1016.449,-0.3278
1016.727,-0.0226
1017.005,1.4059
1017.284,1.4059
1017.562,1.4059
